,value,timestamp
2018-10-19 08:36:16.531,0.4,1539938176.531
2018-10-19 08:36:30.236,0.386,1539938190.236
2018-10-19 08:36:31.135,0.0,1539938191.135
2018-10-18 08:44:04.238,0.38,1539852244.238
2018-10-18 08:44:16.177,0.4,1539852256.177
2018-10-18 08:44:42.747,0.2,1539852282.747
2018-10-18 08:47:10.887,0.386,1539852430.887
2018-10-18 08:47:17.002,0.4,1539852437.002
2018-10-18 08:47:30.823,0.386,1539852450.823
2018-10-18 08:47:31.632,0.0,1539852451.632
2018-10-17 13:08:53.188,0.38,1539781733.188
2018-10-17 13:09:04.990,0.4,1539781744.99
2018-10-17 13:09:31.701,0.2,1539781771.701
2018-10-17 13:12:11.673,0.386,1539781931.673
2018-10-17 13:12:17.831,0.4,1539781937.831
2018-10-17 13:12:31.493,0.386,1539781951.493
2018-10-17 13:12:32.293,0.0,1539781952.293
2018-10-19 11:34:04.886,0.38,1539948844.886
2018-10-19 11:34:16.867,0.4,1539948856.867
2018-10-19 11:34:43.507,0.2,1539948883.507
2018-10-19 11:37:42.154,0.386,1539949062.154
2018-10-19 11:37:48.278,0.4,1539949068.278
2018-10-19 11:38:01.978,0.386,1539949081.978
2018-10-19 11:38:02.779,0.0,1539949082.779
2018-10-18 14:53:09.583,0.38,1539874389.583
2018-10-18 14:53:21.437,0.4,1539874401.437
2018-10-18 14:53:48.069,0.2,1539874428.069
2018-10-18 14:56:21.300,0.386,1539874581.3
2018-10-18 14:56:27.413,0.4,1539874587.413
2018-10-18 14:56:41.465,0.386,1539874601.465
2018-10-18 14:56:41.989,0.0,1539874601.989
2018-10-17 14:53:56.546,0.38,1539788036.546
2018-10-17 14:54:08.420,0.4,1539788048.42
2018-10-17 14:54:35.124,0.2,1539788075.124
2018-10-17 14:57:23.015,0.386,1539788243.015
2018-10-17 14:57:29.226,0.4,1539788249.226
2018-10-17 14:57:43.044,0.386,1539788263.044
2018-10-17 14:57:43.690,0.0,1539788263.69
2018-10-18 11:21:26.512,0.38,1539861686.512
2018-10-18 11:21:38.417,0.4,1539861698.417
2018-10-18 11:22:05.125,0.2,1539861725.125
2018-10-18 11:24:40.036,0.386,1539861880.036
2018-10-18 11:24:46.145,0.4,1539861886.145
2018-10-18 11:24:59.867,0.386,1539861899.867
2018-10-18 11:25:00.665,0.0,1539861900.665
2018-10-18 08:06:06.835,0.38,1539849966.835
2018-10-18 08:06:18.806,0.4,1539849978.806
2018-10-18 08:06:45.517,0.2,1539850005.517
2018-10-18 08:09:11.121,0.386,1539850151.121
2018-10-18 08:09:17.177,0.4,1539850157.177
2018-10-18 08:09:30.907,0.386,1539850170.907
2018-10-18 08:09:31.707,0.0,1539850171.707
2018-10-17 14:02:18.851,0.38,1539784938.851
2018-10-17 14:02:30.837,0.4,1539784950.837
2018-10-17 14:02:57.472,0.2,1539784977.472
2018-10-17 14:05:25.255,0.386,1539785125.255
2018-10-17 14:05:31.427,0.4,1539785131.427
2018-10-17 14:05:45.204,0.386,1539785145.204
2018-10-17 14:05:45.869,0.0,1539785145.869
2018-10-17 14:14:37.734,0.38,1539785677.734
2018-10-17 14:14:49.571,0.4,1539785689.571
2018-10-17 14:15:16.264,0.2,1539785716.264
2018-10-17 14:18:26.262,0.386,1539785906.262
2018-10-17 14:18:32.380,0.4,1539785912.38
2018-10-17 14:18:46.076,0.386,1539785926.076
2018-10-17 14:18:46.972,0.0,1539785926.972
2018-10-18 07:59:47.670,0.38,1539849587.67
2018-10-18 07:59:59.735,0.4,1539849599.735
2018-10-18 08:00:26.159,0.2,1539849626.159
2018-10-18 08:02:51.875,0.386,1539849771.875
2018-10-18 08:02:58.112,0.4,1539849778.112
2018-10-18 08:03:11.715,0.386,1539849791.715
2018-10-18 08:03:12.616,0.0,1539849792.616
2018-10-17 09:53:38.912,0.38,1539770018.912
2018-10-17 09:53:50.715,0.4,1539770030.715
2018-10-17 09:54:17.424,0.2,1539770057.424
2018-10-17 09:58:31.690,0.386,1539770311.69
2018-10-17 09:58:37.770,0.4,1539770317.77
2018-10-17 09:58:51.579,0.386,1539770331.579
2018-10-17 09:58:52.380,0.0,1539770332.38
2018-10-19 12:15:44.177,0.38,1539951344.177
2018-10-19 12:15:56.338,0.4,1539951356.338
2018-10-19 12:16:22.948,0.2,1539951382.948
2018-10-19 12:19:30.793,0.386,1539951570.793
2018-10-19 12:19:36.759,0.4,1539951576.759
2018-10-19 12:19:50.479,0.386,1539951590.479
2018-10-19 12:19:51.279,0.0,1539951591.279
2018-10-19 12:11:48.477,0.38,1539951108.477
2018-10-19 12:12:00.311,0.4,1539951120.311
2018-10-19 12:12:27.307,0.2,1539951147.307
2018-10-19 12:15:04.600,0.386,1539951304.6
2018-10-19 12:15:10.602,0.4,1539951310.602
2018-10-19 12:15:24.283,0.386,1539951324.283
2018-10-19 12:15:25.083,0.0,1539951325.083
2018-10-18 09:26:24.559,0.38,1539854784.559
2018-10-18 09:26:36.416,0.4,1539854796.416
2018-10-18 09:27:03.253,0.2,1539854823.253
2018-10-18 09:29:55.634,0.386,1539854995.634
2018-10-18 09:30:01.684,0.4,1539855001.684
2018-10-18 09:30:15.402,0.386,1539855015.402
2018-10-18 09:30:16.218,0.0,1539855016.218
2018-10-19 11:17:12.070,0.38,1539947832.07
2018-10-19 11:17:24.018,0.4,1539947844.018
2018-10-19 11:17:50.535,0.2,1539947870.535
2018-10-19 11:21:15.539,0.386,1539948075.539
2018-10-19 11:21:21.617,0.4,1539948081.617
2018-10-19 11:21:35.323,0.386,1539948095.323
2018-10-19 11:21:36.221,0.0,1539948096.221
2018-10-17 12:34:17.353,0.38,1539779657.353
2018-10-17 12:34:29.324,0.4,1539779669.324
2018-10-17 12:34:56.005,0.2,1539779696.005
2018-10-17 12:35:52.501,0.2,1539779752.501
2018-10-17 12:37:38.007,0.386,1539779858.007
2018-10-17 12:37:44.085,0.4,1539779864.085
2018-10-17 12:37:57.837,0.386,1539779877.837
2018-10-17 12:37:58.598,0.0,1539779878.598
2018-10-18 13:59:14.900,0.38,1539871154.9
2018-10-18 13:59:26.846,0.4,1539871166.846
2018-10-18 13:59:53.522,0.2,1539871193.522
2018-10-18 14:02:36.915,0.386,1539871356.915
2018-10-18 14:02:43.033,0.4,1539871363.033
2018-10-18 14:02:56.927,0.386,1539871376.927
2018-10-18 14:02:57.570,0.0,1539871377.57
2018-10-18 12:38:39.279,0.38,1539866319.279
2018-10-18 12:38:51.015,0.4,1539866331.015
2018-10-18 12:39:17.733,0.2,1539866357.733
2018-10-18 12:41:49.358,0.386,1539866509.358
2018-10-18 12:41:55.435,0.4,1539866515.435
2018-10-18 12:42:09.117,0.386,1539866529.117
2018-10-18 12:42:09.918,0.0,1539866529.918
2018-10-19 11:21:56.876,0.38,1539948116.876
2018-10-19 11:22:08.586,0.4,1539948128.586
2018-10-19 11:22:35.333,0.2,1539948155.333
2018-10-19 11:25:21.467,0.386,1539948321.467
2018-10-19 11:25:27.570,0.4,1539948327.57
2018-10-19 11:25:41.288,0.386,1539948341.288
2018-10-19 11:25:41.989,0.0,1539948341.989
2018-10-17 15:15:50.921,0.38,1539789350.921
2018-10-17 15:16:02.755,0.4,1539789362.755
2018-10-17 15:16:29.427,0.2,1539789389.427
2018-10-17 15:18:56.900,0.386,1539789536.9
2018-10-17 15:19:02.845,0.4,1539789542.845
2018-10-17 15:19:16.701,0.386,1539789556.701
2018-10-17 15:19:17.451,0.0,1539789557.451
2018-10-18 13:43:40.140,0.38,1539870220.14
2018-10-18 13:43:52.102,0.4,1539870232.102
2018-10-18 13:44:18.792,0.2,1539870258.792
2018-10-18 13:46:53.683,0.386,1539870413.683
2018-10-18 13:46:59.816,0.4,1539870419.816
2018-10-18 13:47:13.519,0.386,1539870433.519
2018-10-18 13:47:14.330,0.0,1539870434.33
2018-10-18 08:30:26.970,0.38,1539851426.97
2018-10-18 08:30:39.276,0.4,1539851439.276
2018-10-18 08:31:05.622,0.2,1539851465.622
2018-10-18 08:33:42.987,0.386,1539851622.987
2018-10-18 08:33:49.158,0.4,1539851629.158
2018-10-18 08:34:02.923,0.386,1539851642.923
2018-10-18 08:34:03.704,0.0,1539851643.704
2018-10-19 07:11:43.505,0.38,1539933103.505
2018-10-19 07:11:55.496,0.4,1539933115.496
2018-10-19 07:12:22.108,0.2,1539933142.108
2018-10-19 07:15:18.167,0.386,1539933318.167
2018-10-19 07:15:24.271,0.4,1539933324.271
2018-10-19 07:15:38.232,0.386,1539933338.232
2018-10-19 07:15:38.796,0.0,1539933338.796
2018-10-18 12:00:54.718,0.38,1539864054.718
2018-10-18 12:01:06.658,0.4,1539864066.658
2018-10-18 12:01:33.250,0.2,1539864093.25
2018-10-18 12:04:07.453,0.386,1539864247.453
2018-10-18 12:04:13.603,0.4,1539864253.603
2018-10-18 12:04:27.206,0.386,1539864267.206
2018-10-18 12:04:28.410,0.0,1539864268.41
2018-10-18 09:18:07.342,0.38,1539854287.342
2018-10-18 09:18:18.991,0.4,1539854298.991
2018-10-18 09:18:45.544,0.2,1539854325.544
2018-10-18 09:21:22.532,0.386,1539854482.532
2018-10-18 09:21:28.600,0.4,1539854488.6
2018-10-18 09:21:42.426,0.386,1539854502.426
2018-10-18 09:21:43.215,0.0,1539854503.215
2018-10-17 11:28:28.207,0.38,1539775708.207
2018-10-17 11:28:40.120,0.4,1539775720.12
2018-10-17 11:29:06.843,0.2,1539775746.843
2018-10-17 11:31:35.161,0.386,1539775895.161
2018-10-17 11:31:41.265,0.4,1539775901.265
2018-10-17 11:31:55.074,0.386,1539775915.074
2018-10-17 11:31:55.874,0.0,1539775915.874
2018-10-19 07:27:46.572,0.38,1539934066.572
2018-10-19 07:27:58.432,0.4,1539934078.432
2018-10-19 07:28:25.102,0.2,1539934105.102
2018-10-19 07:31:14.687,0.386,1539934274.687
2018-10-19 07:31:20.587,0.4,1539934280.587
2018-10-19 07:31:34.418,0.386,1539934294.418
2018-10-19 07:31:35.284,0.0,1539934295.284
2018-10-18 06:39:10.796,0.38,1539844750.796
2018-10-18 06:39:22.717,0.4,1539844762.717
2018-10-18 06:39:49.223,0.2,1539844789.223
2018-10-18 06:42:13.820,0.386,1539844933.82
2018-10-18 06:42:19.971,0.4,1539844939.971
2018-10-18 06:42:33.797,0.386,1539844953.797
2018-10-18 06:42:34.489,0.0,1539844954.489
2018-10-17 15:23:07.376,0.38,1539789787.376
2018-10-17 15:23:19.191,0.4,1539789799.191
2018-10-17 15:23:45.903,0.2,1539789825.903
2018-10-17 15:26:13.725,0.386,1539789973.725
2018-10-17 15:26:19.843,0.4,1539789979.843
2018-10-17 15:26:33.561,0.386,1539789993.561
2018-10-17 15:26:34.633,0.0,1539789994.633
2018-10-18 14:45:30.850,0.38,1539873930.85
2018-10-18 14:45:42.733,0.4,1539873942.733
2018-10-18 14:46:09.372,0.2,1539873969.372
2018-10-18 14:48:43.489,0.386,1539874123.489
2018-10-18 14:48:49.628,0.4,1539874129.628
2018-10-18 14:49:03.323,0.386,1539874143.323
2018-10-18 14:49:04.159,0.0,1539874144.159
2018-10-17 11:52:00.707,0.38,1539777120.707
2018-10-17 11:52:12.609,0.4,1539777132.609
2018-10-17 11:52:39.239,0.2,1539777159.239
2018-10-17 11:55:08.932,0.386,1539777308.932
2018-10-17 11:55:15.050,0.4,1539777315.05
2018-10-17 11:55:28.767,0.386,1539777328.767
2018-10-17 11:55:29.568,0.0,1539777329.568
2018-10-19 08:20:31.611,0.38,1539937231.611
2018-10-19 08:20:43.528,0.4,1539937243.528
2018-10-19 08:21:10.423,0.2,1539937270.423
2018-10-19 08:23:48.652,0.386,1539937428.652
2018-10-19 08:23:54.757,0.4,1539937434.757
2018-10-19 08:24:08.621,0.386,1539937448.621
2018-10-19 08:24:09.371,0.0,1539937449.371
2018-10-18 13:39:51.558,0.38,1539869991.558
2018-10-18 13:40:03.459,0.4,1539870003.459
2018-10-18 13:40:30.183,0.2,1539870030.183
2018-10-18 13:43:01.430,0.386,1539870181.43
2018-10-18 13:43:07.554,0.4,1539870187.554
2018-10-18 13:43:21.291,0.386,1539870201.291
2018-10-18 13:43:22.018,0.0,1539870202.018
2018-10-18 09:53:01.847,0.38,1539856381.847
2018-10-18 09:53:13.884,0.4,1539856393.884
2018-10-18 09:53:40.543,0.2,1539856420.543
2018-10-18 09:56:07.457,0.386,1539856567.457
2018-10-18 09:56:13.517,0.4,1539856573.517
2018-10-18 09:56:27.317,0.386,1539856587.317
2018-10-18 09:56:28.089,0.0,1539856588.089
2018-10-17 11:56:02.740,0.38,1539777362.74
2018-10-17 11:56:14.579,0.4,1539777374.579
2018-10-17 11:56:41.163,0.2,1539777401.163
2018-10-17 11:59:22.342,0.386,1539777562.342
2018-10-17 11:59:28.439,0.4,1539777568.439
2018-10-17 11:59:42.155,0.386,1539777582.155
2018-10-17 11:59:42.954,0.0,1539777582.954
2018-10-18 12:56:09.578,0.38,1539867369.578
2018-10-18 12:56:21.481,0.4,1539867381.481
2018-10-18 12:56:48.186,0.2,1539867408.186
2018-10-18 12:59:25.191,0.4,1539867565.191
2018-10-18 12:59:38.834,0.386,1539867578.834
2018-10-18 13:31:07.191,0.38,1539869467.191
2018-10-18 13:31:18.870,0.4,1539869478.87
2018-10-18 13:31:45.697,0.2,1539869505.697
2018-10-18 13:34:16.292,0.386,1539869656.292
2018-10-18 13:34:22.396,0.4,1539869662.396
2018-10-18 13:34:36.228,0.386,1539869676.228
2018-10-18 13:34:37.018,0.0,1539869677.018
2018-10-19 13:14:14.306,0.38,1539954854.306
2018-10-19 13:14:26.236,0.4,1539954866.236
2018-10-19 13:14:53.093,0.2,1539954893.093
2018-10-19 13:17:28.884,0.386,1539955048.884
2018-10-19 13:17:34.990,0.4,1539955054.99
2018-10-19 13:17:48.696,0.386,1539955068.696
2018-10-19 13:17:49.742,0.0,1539955069.742
2018-10-17 15:35:48.409,0.38,1539790548.409
2018-10-17 15:36:00.616,0.4,1539790560.616
2018-10-17 15:36:27.073,0.2,1539790587.073
2018-10-17 15:38:55.948,0.386,1539790735.948
2018-10-17 15:39:02.137,0.4,1539790742.137
2018-10-17 15:39:15.841,0.386,1539790755.841
2018-10-17 15:39:16.569,0.0,1539790756.569
2018-10-19 12:52:28.367,0.38,1539953548.367
2018-10-19 12:52:40.272,0.4,1539953560.272
2018-10-19 12:53:06.890,0.2,1539953586.89
2018-10-19 12:56:14.840,0.386,1539953774.84
2018-10-19 12:56:20.947,0.4,1539953780.947
2018-10-19 12:56:34.669,0.386,1539953794.669
2018-10-19 12:56:35.745,0.0,1539953795.745
2018-10-17 14:06:11.500,0.38,1539785171.5
2018-10-17 14:06:23.296,0.4,1539785183.296
2018-10-17 14:06:49.976,0.2,1539785209.976
2018-10-17 14:09:17.612,0.386,1539785357.612
2018-10-17 14:09:23.625,0.4,1539785363.625
2018-10-17 14:09:37.611,0.386,1539785377.611
2018-10-17 14:09:38.145,0.0,1539785378.145
2018-10-18 09:14:13.249,0.38,1539854053.249
2018-10-18 09:14:25.182,0.4,1539854065.182
2018-10-18 09:14:51.910,0.2,1539854091.91
2018-10-18 09:17:26.818,0.386,1539854246.818
2018-10-18 09:17:32.967,0.4,1539854252.967
2018-10-18 09:17:46.733,0.386,1539854266.733
2018-10-18 09:17:47.533,0.0,1539854267.533
2018-10-18 12:42:31.228,0.38,1539866551.228
2018-10-18 12:42:43.134,0.4,1539866563.134
2018-10-18 12:43:10.189,0.2,1539866590.189
2018-10-18 12:47:16.853,0.386,1539866836.853
2018-10-18 12:47:23.137,0.4,1539866843.137
2018-10-18 12:47:36.824,0.386,1539866856.824
2018-10-18 12:47:37.484,0.0,1539866857.484
2018-10-17 13:36:35.322,0.38,1539783395.322
2018-10-17 13:36:47.227,0.4,1539783407.227
2018-10-17 13:37:13.957,0.2,1539783433.957
2018-10-17 13:39:49.263,0.386,1539783589.263
2018-10-17 13:39:55.425,0.4,1539783595.425
2018-10-17 13:40:09.190,0.386,1539783609.19
2018-10-17 13:40:09.990,0.0,1539783609.99
2018-10-19 12:30:17.611,0.38,1539952217.611
2018-10-19 12:30:29.619,0.4,1539952229.619
2018-10-19 12:30:56.120,0.2,1539952256.12
2018-10-19 12:34:12.421,0.386,1539952452.421
2018-10-19 12:34:18.529,0.4,1539952458.529
2018-10-19 12:34:32.245,0.386,1539952472.245
2018-10-19 12:34:33.466,0.0,1539952473.466
2018-10-17 13:58:36.375,0.38,1539784716.375
2018-10-17 13:58:48.192,0.4,1539784728.192
2018-10-17 13:59:14.919,0.2,1539784754.919
2018-10-17 14:01:44.165,0.386,1539784904.165
2018-10-17 14:01:50.142,0.4,1539784910.142
2018-10-17 14:02:04.005,0.386,1539784924.005
2018-10-17 14:02:04.797,0.0,1539784924.797
2018-10-18 07:22:38.410,0.38,1539847358.41
2018-10-18 07:22:50.310,0.4,1539847370.31
2018-10-18 07:23:17.024,0.2,1539847397.024
2018-10-18 07:27:00.005,0.386,1539847620.005
2018-10-18 07:27:06.105,0.4,1539847626.105
2018-10-18 07:27:19.946,0.386,1539847639.946
2018-10-18 07:27:20.989,0.0,1539847640.989
2018-10-19 09:01:47.457,0.38,1539939707.457
2018-10-19 09:01:59.370,0.4,1539939719.37
2018-10-19 09:02:26.188,0.2,1539939746.188
2018-10-19 09:05:49.901,0.386,1539939949.901
2018-10-19 09:05:55.954,0.4,1539939955.954
2018-10-19 09:06:09.690,0.386,1539939969.69
2018-10-19 09:06:10.479,0.0,1539939970.479
2018-10-18 14:49:19.697,0.38,1539874159.697
2018-10-18 14:49:31.848,0.4,1539874171.848
2018-10-18 14:49:58.447,0.2,1539874198.447
2018-10-18 14:52:31.759,0.386,1539874351.759
2018-10-18 14:52:37.917,0.4,1539874357.917
2018-10-18 14:52:51.603,0.386,1539874371.603
2018-10-18 14:52:52.472,0.0,1539874372.472
2018-10-17 12:18:59.984,0.38,1539778739.984
2018-10-17 12:19:11.889,0.4,1539778751.889
2018-10-17 12:19:38.505,0.2,1539778778.505
2018-10-17 12:24:47.076,0.386,1539779087.076
2018-10-17 12:33:42.144,0.386,1539779622.144
2018-10-17 12:33:48.132,0.4,1539779628.132
2018-10-17 12:34:01.952,0.386,1539779641.952
2018-10-17 12:34:02.752,0.0,1539779642.752
2018-10-18 13:11:42.370,0.38,1539868302.37
2018-10-18 13:11:54.270,0.4,1539868314.27
2018-10-18 13:12:21.014,0.2,1539868341.014
2018-10-18 13:14:51.909,0.386,1539868491.909
2018-10-18 13:14:58.072,0.4,1539868498.072
2018-10-18 13:15:11.987,0.386,1539868511.987
2018-10-18 13:15:12.719,0.0,1539868512.719
2018-10-18 11:53:08.073,0.38,1539863588.073
2018-10-18 11:53:19.978,0.4,1539863599.978
2018-10-18 11:53:46.692,0.2,1539863626.692
2018-10-18 11:56:22.651,0.386,1539863782.651
2018-10-18 11:56:28.611,0.4,1539863788.611
2018-10-18 11:56:42.422,0.386,1539863802.422
2018-10-18 11:56:43.222,0.0,1539863803.222
2018-10-19 13:26:15.031,0.38,1539955575.031
2018-10-19 13:26:26.815,0.4,1539955586.815
2018-10-19 13:26:53.525,0.2,1539955613.525
2018-10-19 13:29:39.370,0.386,1539955779.37
2018-10-19 13:29:45.411,0.4,1539955785.411
2018-10-19 13:29:59.089,0.386,1539955799.089
2018-10-19 13:29:59.889,0.0,1539955799.889
2018-10-18 13:03:52.565,0.38,1539867832.565
2018-10-18 13:04:04.323,0.4,1539867844.323
2018-10-18 13:04:31.037,0.2,1539867871.037
2018-10-18 13:07:04.986,0.386,1539868024.986
2018-10-18 13:07:10.904,0.4,1539868030.904
2018-10-18 13:07:24.720,0.386,1539868044.72
2018-10-18 13:07:25.520,0.0,1539868045.52
2018-10-17 09:26:45.506,0.38,1539768405.506
2018-10-17 09:26:57.423,0.4,1539768417.423
2018-10-17 09:27:24.117,0.2,1539768444.117
2018-10-17 09:29:53.367,0.386,1539768593.367
2018-10-17 09:29:59.441,0.4,1539768599.441
2018-10-17 09:30:13.191,0.386,1539768613.191
2018-10-17 09:30:14.062,0.0,1539768614.062
2018-10-18 12:13:06.950,0.38,1539864786.95
2018-10-18 12:13:18.916,0.4,1539864798.916
2018-10-18 12:13:45.499,0.2,1539864825.499
2018-10-18 12:17:11.156,0.386,1539865031.156
2018-10-18 12:17:17.222,0.4,1539865037.222
2018-10-18 12:17:30.982,0.386,1539865050.982
2018-10-18 12:17:31.754,0.0,1539865051.754
2018-10-17 13:40:30.552,0.38,1539783630.552
2018-10-17 13:40:42.472,0.4,1539783642.472
2018-10-17 13:41:09.077,0.2,1539783669.077
2018-10-17 13:43:56.053,0.386,1539783836.053
2018-10-17 13:44:02.169,0.4,1539783842.169
2018-10-17 13:44:15.980,0.386,1539783855.98
2018-10-17 13:44:16.781,0.0,1539783856.781
2018-10-19 08:53:16.236,0.38,1539939196.236
2018-10-19 08:53:28.140,0.4,1539939208.14
2018-10-19 08:53:54.865,0.2,1539939234.865
2018-10-19 08:56:28.581,0.386,1539939388.581
2018-10-19 08:56:34.866,0.4,1539939394.866
2018-10-19 08:56:48.487,0.386,1539939408.487
2018-10-19 08:56:49.267,0.0,1539939409.267
2018-10-19 13:01:38.455,0.38,1539954098.455
2018-10-19 13:01:50.523,0.4,1539954110.523
2018-10-19 13:02:17.160,0.2,1539954137.16
2018-10-19 13:05:19.396,0.386,1539954319.396
2018-10-19 13:05:25.379,0.4,1539954325.379
2018-10-19 13:05:39.109,0.386,1539954339.109
2018-10-19 13:05:40.225,0.0,1539954340.225
2018-10-19 11:38:32.508,0.38,1539949112.508
2018-10-19 11:38:44.475,0.4,1539949124.475
2018-10-19 11:39:11.127,0.2,1539949151.127
2018-10-19 11:42:50.913,0.386,1539949370.913
2018-10-19 11:42:57.140,0.4,1539949377.14
2018-10-19 11:43:10.740,0.386,1539949390.74
2018-10-19 11:43:11.540,0.0,1539949391.54
2018-10-17 13:28:09.482,0.38,1539782889.482
2018-10-17 13:28:21.288,0.4,1539782901.288
2018-10-17 13:28:48.028,0.2,1539782928.028
2018-10-17 13:32:08.893,0.386,1539783128.893
2018-10-17 13:32:15.033,0.4,1539783135.033
2018-10-17 13:32:28.829,0.386,1539783148.829
2018-10-17 13:32:29.520,0.0,1539783149.52
2018-10-18 13:00:04.990,0.38,1539867604.99
2018-10-18 13:00:16.912,0.4,1539867616.912
2018-10-18 13:00:43.609,0.2,1539867643.609
2018-10-18 13:03:15.342,0.386,1539867795.342
2018-10-18 13:03:21.442,0.4,1539867801.442
2018-10-18 13:03:35.316,0.386,1539867815.316
2018-10-18 13:03:35.964,0.0,1539867815.964
2018-10-18 12:34:39.989,0.38,1539866079.989
2018-10-18 12:34:51.922,0.4,1539866091.922
2018-10-18 12:35:18.635,0.2,1539866118.635
2018-10-18 12:38:00.593,0.386,1539866280.593
2018-10-18 12:38:06.435,0.4,1539866286.435
2018-10-18 12:38:20.231,0.386,1539866300.231
2018-10-18 12:38:21.222,0.0,1539866301.222
2018-10-19 08:06:48.603,0.38,1539936408.603
2018-10-19 08:07:00.457,0.4,1539936420.457
2018-10-19 08:07:27.060,0.2,1539936447.06
2018-10-19 08:10:08.770,0.386,1539936608.77
2018-10-19 08:10:15.015,0.4,1539936615.015
2018-10-19 08:10:28.847,0.386,1539936628.847
2018-10-19 08:10:29.425,0.0,1539936629.425
2018-10-18 07:53:32.481,0.38,1539849212.481
2018-10-18 07:53:44.358,0.4,1539849224.358
2018-10-18 07:54:11.066,0.2,1539849251.066
2018-10-18 07:56:36.474,0.386,1539849396.474
2018-10-18 07:56:42.614,0.4,1539849402.614
2018-10-18 07:56:56.438,0.386,1539849416.438
2018-10-18 07:56:57.241,0.0,1539849417.241
2018-10-18 07:45:02.638,0.38,1539848702.638
2018-10-18 07:45:14.525,0.4,1539848714.525
2018-10-18 07:45:41.228,0.2,1539848741.228
2018-10-18 07:48:35.360,0.386,1539848915.36
2018-10-18 07:48:41.158,0.4,1539848921.158
2018-10-18 07:48:55.112,0.386,1539848935.112
2018-10-18 07:48:55.843,0.0,1539848935.843
2018-10-19 07:16:16.501,0.38,1539933376.501
2018-10-19 07:16:28.449,0.4,1539933388.449
2018-10-19 07:16:55.211,0.2,1539933415.211
2018-10-19 07:20:06.227,0.386,1539933606.227
2018-10-19 07:20:11.998,0.4,1539933611.998
